,day,LCLid,energy_sum
2050,12/5/2012,MAC003223,22.1680001
2051,12/6/2012,MAC003223,21.602
2052,12/7/2012,MAC003223,19.634
2053,12/8/2012,MAC003223,20.689
2054,12/9/2012,MAC003223,32.0359999
2055,12/10/2012,MAC003223,19.2810001
2056,12/11/2012,MAC003223,16.4109999
2057,12/12/2012,MAC003223,21.9559999
2058,12/13/2012,MAC003223,25.0200001
2059,12/14/2012,MAC003223,23.609
2060,12/15/2012,MAC003223,21.467
2061,12/16/2012,MAC003223,30.9920003
2062,12/17/2012,MAC003223,20.666
2063,12/18/2012,MAC003223,17.124
2064,12/19/2012,MAC003223,22.264
2065,12/20/2012,MAC003223,25.625
2066,12/21/2012,MAC003223,22.8400003
2067,12/22/2012,MAC003223,28.7389999
2068,12/23/2012,MAC003223,22.348
2069,12/24/2012,MAC003223,22.0150001
2070,12/25/2012,MAC003223,42.2569999
2071,12/26/2012,MAC003223,34.724
2072,12/27/2012,MAC003223,30.0600001
2073,12/28/2012,MAC003223,21.4970001
2074,12/29/2012,MAC003223,23.0189999
2075,12/30/2012,MAC003223,23.568
2076,12/31/2012,MAC003223,21.279
2077,1/1/2013,MAC003223,26.015
2078,1/2/2013,MAC003223,23.2350001
2079,1/3/2013,MAC003223,19.6740001
2080,1/4/2013,MAC003223,16.734
2081,1/5/2013,MAC003223,22.1560001
2082,1/6/2013,MAC003223,28.7579999
2083,1/7/2013,MAC003223,18.676
2084,1/8/2013,MAC003223,22.016
2085,1/9/2013,MAC003223,21.863
2086,1/10/2013,MAC003223,24.372
2087,1/11/2013,MAC003223,19.586
2088,1/12/2013,MAC003223,28.4069998
2089,1/13/2013,MAC003223,26.9630001
2090,1/14/2013,MAC003223,21.725
2091,1/15/2013,MAC003223,24.4979999
2092,1/16/2013,MAC003223,18.477
2093,1/17/2013,MAC003223,22.9630001
2094,1/18/2013,MAC003223,26.8949999
2095,1/19/2013,MAC003223,20.0920002
2096,1/20/2013,MAC003223,26.6520001
2097,1/21/2013,MAC003223,24.6750002
2098,1/22/2013,MAC003223,20.755
2099,1/23/2013,MAC003223,24.2819999
2100,1/24/2013,MAC003223,20.839
2101,1/25/2013,MAC003223,14.776
2102,1/26/2013,MAC003223,19.2349999
2103,1/27/2013,MAC003223,23.8379998
2104,1/28/2013,MAC003223,18.939
2105,1/29/2013,MAC003223,25.851
2106,1/30/2013,MAC003223,19.7739997
2107,1/31/2013,MAC003223,22.689
2108,2/1/2013,MAC003223,19.8079999
2109,2/2/2013,MAC003223,20.116
2110,2/3/2013,MAC003223,22.2189998
2111,2/4/2013,MAC003223,24.6970001
2112,2/5/2013,MAC003223,19.341
2113,2/6/2013,MAC003223,23.4270002
2114,2/7/2013,MAC003223,23.9190001
2115,2/8/2013,MAC003223,17.957
2116,2/9/2013,MAC003223,21.9729999
2117,2/10/2013,MAC003223,22.9959999
2118,2/11/2013,MAC003223,21.808
2119,2/12/2013,MAC003223,18.107
2120,2/13/2013,MAC003223,17.816
2121,2/14/2013,MAC003223,21.587
2122,2/15/2013,MAC003223,21.2500001
2123,2/16/2013,MAC003223,13.701
2124,2/17/2013,MAC003223,23.1689998
2125,2/18/2013,MAC003223,16.204
2126,2/19/2013,MAC003223,18.9340001
2127,2/20/2013,MAC003223,17.02
2128,2/21/2013,MAC003223,23.4570001
2129,2/22/2013,MAC003223,23.694
2130,2/23/2013,MAC003223,22.9499999
2131,2/24/2013,MAC003223,28.4420002
2132,2/25/2013,MAC003223,19.533
2133,2/26/2013,MAC003223,23.9460001
2134,2/27/2013,MAC003223,18.789
2135,2/28/2013,MAC003223,20.762
2136,3/1/2013,MAC003223,16.9020001
2137,3/2/2013,MAC003223,18.0809999
2138,3/3/2013,MAC003223,27.814
2139,3/4/2013,MAC003223,24.0100002
2140,3/5/2013,MAC003223,22.4899999
2141,3/6/2013,MAC003223,21.8100001
2142,3/7/2013,MAC003223,18.1249999
2143,3/8/2013,MAC003223,22.2559999
2144,3/9/2013,MAC003223,15.0619999
2145,3/10/2013,MAC003223,19.2310001
2146,3/11/2013,MAC003223,15.872
2147,3/12/2013,MAC003223,20.57
2148,3/13/2013,MAC003223,18.321
2149,3/14/2013,MAC003223,19.1020002
2150,3/15/2013,MAC003223,24.6270001
2151,3/16/2013,MAC003223,16.7699999
2152,3/17/2013,MAC003223,18.1460001
2153,3/18/2013,MAC003223,23.2190001
2154,3/19/2013,MAC003223,17.614
2155,3/20/2013,MAC003223,15.413
2156,3/21/2013,MAC003223,26.2719999
2157,3/22/2013,MAC003223,19.63
2158,3/23/2013,MAC003223,12.971
2159,3/24/2013,MAC003223,16.9059999
2160,3/25/2013,MAC003223,17.191
2161,3/26/2013,MAC003223,18.1819999
2162,3/27/2013,MAC003223,19.857
2163,3/28/2013,MAC003223,27.4950003
2164,3/29/2013,MAC003223,18.9580001
2165,3/30/2013,MAC003223,11.086
2166,3/31/2013,MAC003223,10.4290001
2167,4/1/2013,MAC003223,19.7030001
2168,4/2/2013,MAC003223,18.6479998
2169,4/3/2013,MAC003223,16.654
2170,4/4/2013,MAC003223,20.8650001
2171,4/5/2013,MAC003223,22.2099998
2172,4/6/2013,MAC003223,17.222
2173,4/7/2013,MAC003223,17.5880001
2174,4/8/2013,MAC003223,22.4109999
2175,4/9/2013,MAC003223,18.2470001
2176,4/10/2013,MAC003223,22.1500001
2177,4/11/2013,MAC003223,18.845
2178,4/12/2013,MAC003223,25.847
2179,4/13/2013,MAC003223,14.6089999
2180,4/14/2013,MAC003223,24.154
2181,4/15/2013,MAC003223,19.0239999
2182,4/16/2013,MAC003223,14.266
2183,4/17/2013,MAC003223,22.135
2184,4/18/2013,MAC003223,16.895
2185,4/19/2013,MAC003223,21.165
2186,4/20/2013,MAC003223,16.087
2187,4/21/2013,MAC003223,13.486
2188,4/22/2013,MAC003223,19.744
2189,4/23/2013,MAC003223,16.9699999
2190,4/24/2013,MAC003223,19.931
2191,4/25/2013,MAC003223,13.6320001
2192,4/26/2013,MAC003223,19.41
2193,4/27/2013,MAC003223,15.303
2194,4/28/2013,MAC003223,17.6230001
2195,4/29/2013,MAC003223,20.1519999
2196,4/30/2013,MAC003223,20.045
2197,5/1/2013,MAC003223,16.467
2198,5/2/2013,MAC003223,16.685
2199,5/3/2013,MAC003223,17.6609998
2200,5/4/2013,MAC003223,17.0289999
2201,5/5/2013,MAC003223,15.855
2202,5/6/2013,MAC003223,22.654
2203,5/7/2013,MAC003223,23.665
2204,5/8/2013,MAC003223,16.4530001
2205,5/9/2013,MAC003223,16.613
2206,5/10/2013,MAC003223,17.4139999
2207,5/11/2013,MAC003223,9.5419999
2208,5/12/2013,MAC003223,18.6090001
2209,5/13/2013,MAC003223,15.62
2210,5/14/2013,MAC003223,20.1959999
2211,5/15/2013,MAC003223,20.8050001
2212,5/16/2013,MAC003223,17.2940001
2213,5/17/2013,MAC003223,19.6120001
2214,5/18/2013,MAC003223,14.253
2215,5/19/2013,MAC003223,20.6610002
2216,5/20/2013,MAC003223,20.623
2217,5/21/2013,MAC003223,23.431
2218,5/22/2013,MAC003223,16.922
2219,5/23/2013,MAC003223,23.207
2220,5/24/2013,MAC003223,25.508
2221,5/25/2013,MAC003223,10.2339999
2222,5/26/2013,MAC003223,8.5080001
2223,5/27/2013,MAC003223,14.1940001
2224,5/28/2013,MAC003223,23.3670002
2225,5/29/2013,MAC003223,16.6270001
2226,5/30/2013,MAC003223,18.1159999
2227,5/31/2013,MAC003223,19.553
2228,6/1/2013,MAC003223,13.282
2229,6/2/2013,MAC003223,13.114
2230,6/3/2013,MAC003223,18.5840001
2231,6/4/2013,MAC003223,16.0020001
2232,6/5/2013,MAC003223,15.8619999
2233,6/6/2013,MAC003223,15.6179999
2234,6/7/2013,MAC003223,17.503
2235,6/8/2013,MAC003223,16.203
2236,6/9/2013,MAC003223,16.104
2237,6/10/2013,MAC003223,13.332
2238,6/11/2013,MAC003223,14.66
2239,6/12/2013,MAC003223,19.1209999
2240,6/13/2013,MAC003223,20.1429999
2241,6/14/2013,MAC003223,20.7689998
2242,6/15/2013,MAC003223,9.3150001
2243,6/16/2013,MAC003223,19.5289999
2244,6/17/2013,MAC003223,16.914
2245,6/18/2013,MAC003223,18.84
2246,6/19/2013,MAC003223,15.971
2247,6/20/2013,MAC003223,17.4610001
2248,6/21/2013,MAC003223,19.6259999
2249,6/22/2013,MAC003223,10.032
2250,6/23/2013,MAC003223,14.493
2251,6/24/2013,MAC003223,16.911
2252,6/25/2013,MAC003223,17.74
2253,6/26/2013,MAC003223,14.601
2254,6/27/2013,MAC003223,17.5369999
2255,6/28/2013,MAC003223,14.9810002
2256,6/29/2013,MAC003223,9.592
2257,6/30/2013,MAC003223,15.345
2258,7/1/2013,MAC003223,17.009
2259,7/2/2013,MAC003223,15.9600001
2260,7/3/2013,MAC003223,14.889
2261,7/4/2013,MAC003223,20.165
2262,7/5/2013,MAC003223,12.604
2263,7/6/2013,MAC003223,11.692
2264,7/7/2013,MAC003223,8.014
2265,7/8/2013,MAC003223,12.101
2266,7/9/2013,MAC003223,12.145
2267,7/10/2013,MAC003223,14.215
2268,7/11/2013,MAC003223,13.42
2269,7/12/2013,MAC003223,12.2479999
2270,7/13/2013,MAC003223,4.891
2271,7/14/2013,MAC003223,7.292
2272,7/15/2013,MAC003223,13.63
2273,7/16/2013,MAC003223,13.484
2274,7/17/2013,MAC003223,18.916
2275,7/18/2013,MAC003223,15.136
2276,7/19/2013,MAC003223,13.197
2277,7/20/2013,MAC003223,8.452
2278,7/21/2013,MAC003223,8.067
2279,7/22/2013,MAC003223,12.264
2280,7/23/2013,MAC003223,8.68
2281,7/24/2013,MAC003223,9.066
2282,7/25/2013,MAC003223,10.366
2283,7/26/2013,MAC003223,13.5589998
2284,7/27/2013,MAC003223,15.412
2285,7/28/2013,MAC003223,9.269
2286,7/29/2013,MAC003223,12.6349999
2287,7/30/2013,MAC003223,12.0989999
2288,7/31/2013,MAC003223,10.4640001
2289,8/1/2013,MAC003223,13.998
2290,8/2/2013,MAC003223,7.487
2291,8/3/2013,MAC003223,4.269
2292,8/4/2013,MAC003223,4.231
2293,8/5/2013,MAC003223,5.883
2294,8/6/2013,MAC003223,10.921
2295,8/7/2013,MAC003223,14.321
2296,8/8/2013,MAC003223,14.186
2297,8/9/2013,MAC003223,12.656
2298,8/10/2013,MAC003223,12.225
2299,8/11/2013,MAC003223,11.148
2300,8/12/2013,MAC003223,24.602
2301,8/13/2013,MAC003223,17.3669999
2302,8/14/2013,MAC003223,16.2499999
2303,8/15/2013,MAC003223,13.987
2304,8/16/2013,MAC003223,17.787
2305,8/17/2013,MAC003223,8.242
2306,8/18/2013,MAC003223,11.472
2307,8/19/2013,MAC003223,11.665
2308,8/20/2013,MAC003223,12.005
2309,8/21/2013,MAC003223,14.693
2310,8/22/2013,MAC003223,16.7349999
2311,8/23/2013,MAC003223,15.7539999
2312,8/24/2013,MAC003223,9.967
2313,8/25/2013,MAC003223,11.6209999
2314,8/26/2013,MAC003223,4.414
2315,8/27/2013,MAC003223,12.755
2316,8/28/2013,MAC003223,16.4770001
2317,8/29/2013,MAC003223,16.948
2318,8/30/2013,MAC003223,17.019
2319,8/31/2013,MAC003223,16.2930001
2320,9/1/2013,MAC003223,17.415
2321,9/2/2013,MAC003223,15.633
2322,9/3/2013,MAC003223,16.883
2323,9/4/2013,MAC003223,20.8070001
2324,9/5/2013,MAC003223,16.232
2325,9/6/2013,MAC003223,17.2919999
2326,9/7/2013,MAC003223,14.349
2327,9/8/2013,MAC003223,16.141
2328,9/9/2013,MAC003223,16.827
2329,9/10/2013,MAC003223,15.123
2330,9/11/2013,MAC003223,18.5759999
2331,9/12/2013,MAC003223,18.4479999
2332,9/13/2013,MAC003223,20.6799999
2333,9/14/2013,MAC003223,17.236
2334,9/15/2013,MAC003223,23.7929997
2335,9/16/2013,MAC003223,15.7940001
2336,9/17/2013,MAC003223,14.594
2337,9/18/2013,MAC003223,18.022
2338,9/19/2013,MAC003223,16.563
2339,9/20/2013,MAC003223,14.798
2340,9/21/2013,MAC003223,10.387
2341,9/22/2013,MAC003223,21.5870001
2342,9/23/2013,MAC003223,19.5530001
2343,9/24/2013,MAC003223,20.3850001
2344,9/25/2013,MAC003223,19.977
2345,9/26/2013,MAC003223,15.291
2346,9/27/2013,MAC003223,14.835
2347,9/28/2013,MAC003223,12.081
2348,9/29/2013,MAC003223,15.079
2349,9/30/2013,MAC003223,21.353
2350,10/1/2013,MAC003223,17.2249999
2351,10/2/2013,MAC003223,14.239
2352,10/3/2013,MAC003223,25.471
2353,10/4/2013,MAC003223,17.9850001
2354,10/5/2013,MAC003223,12.26
2355,10/6/2013,MAC003223,14.621
2356,10/7/2013,MAC003223,20.539
2357,10/8/2013,MAC003223,15.4310001
2358,10/9/2013,MAC003223,15.104
2359,10/10/2013,MAC003223,14.6750001
2360,10/11/2013,MAC003223,19.4679999
2361,10/12/2013,MAC003223,15.241
2362,10/13/2013,MAC003223,20.751
2363,10/14/2013,MAC003223,20.783
2364,10/15/2013,MAC003223,18.962
2365,10/16/2013,MAC003223,15.095
2366,10/17/2013,MAC003223,17.843
2367,10/18/2013,MAC003223,19.7820002
2368,10/19/2013,MAC003223,15.6290001
2369,10/20/2013,MAC003223,22.8419999
2370,10/21/2013,MAC003223,18.7620002
2371,10/22/2013,MAC003223,17.289
2372,10/23/2013,MAC003223,22.122
2373,10/24/2013,MAC003223,20.8219999
2374,10/25/2013,MAC003223,16.681
2375,10/26/2013,MAC003223,14.6090001
2376,10/27/2013,MAC003223,18.175
2377,10/28/2013,MAC003223,25.6009999
2378,10/29/2013,MAC003223,24.235
2379,10/30/2013,MAC003223,19.12
2380,10/31/2013,MAC003223,21.8790001
2381,11/1/2013,MAC003223,23.2600002
2382,11/2/2013,MAC003223,18.6740001
2383,11/3/2013,MAC003223,24.8799998
2384,11/4/2013,MAC003223,21.5930001
2385,11/5/2013,MAC003223,19.1420001
2386,11/6/2013,MAC003223,20.085
2387,11/7/2013,MAC003223,16.972
2388,11/8/2013,MAC003223,18.714
2389,11/9/2013,MAC003223,18.0889999
2390,11/10/2013,MAC003223,23.7510001
2391,11/11/2013,MAC003223,17.269
2392,11/12/2013,MAC003223,19.662
2393,11/13/2013,MAC003223,22.1300001
2394,11/14/2013,MAC003223,15.27
2395,11/15/2013,MAC003223,23.271
2396,11/16/2013,MAC003223,13.9499999
2397,11/17/2013,MAC003223,27.8200001
2398,11/18/2013,MAC003223,18.007
2399,11/19/2013,MAC003223,20.584
2400,11/20/2013,MAC003223,18.9789999
2401,11/21/2013,MAC003223,18.0880001
2402,11/22/2013,MAC003223,17.7999999
2403,11/23/2013,MAC003223,16.5320001
2404,11/24/2013,MAC003223,29.7669999
2405,11/25/2013,MAC003223,17.695
2406,11/26/2013,MAC003223,19.7770001
2407,11/27/2013,MAC003223,22.5050002
2408,11/28/2013,MAC003223,15.728
2409,11/29/2013,MAC003223,19.4139999
2410,11/30/2013,MAC003223,17.5640001
2411,12/1/2013,MAC003223,26.3209999
2412,12/2/2013,MAC003223,18.433
2413,12/3/2013,MAC003223,26.1990002
2414,12/4/2013,MAC003223,21.1830001
2415,12/5/2013,MAC003223,19.5409999
2416,12/6/2013,MAC003223,20.3569999
2417,12/7/2013,MAC003223,18.038
2418,12/8/2013,MAC003223,28.494
2419,12/9/2013,MAC003223,24.002
2420,12/10/2013,MAC003223,22.9329999
2421,12/11/2013,MAC003223,18.854
2422,12/12/2013,MAC003223,22.004
2423,12/13/2013,MAC003223,19.3529999
2424,12/14/2013,MAC003223,18.699
2425,12/15/2013,MAC003223,30.5740001
2426,12/16/2013,MAC003223,19.347
2427,12/17/2013,MAC003223,21.9890001
2428,12/18/2013,MAC003223,18.07
2429,12/19/2013,MAC003223,23.812
2430,12/20/2013,MAC003223,22.097
2431,12/21/2013,MAC003223,23.8599998
2432,12/22/2013,MAC003223,33.9279997
2433,12/23/2013,MAC003223,23.7599999
2434,12/24/2013,MAC003223,30.5169999
2435,12/25/2013,MAC003223,45.783
2436,12/26/2013,MAC003223,29.2010002
2437,12/27/2013,MAC003223,25.2509998
2438,12/28/2013,MAC003223,25.1550002
2439,12/29/2013,MAC003223,30.7840001
2440,12/30/2013,MAC003223,25.541
2441,12/31/2013,MAC003223,25.3549998
2442,1/1/2014,MAC003223,31.867
2443,1/2/2014,MAC003223,22.5299999
2444,1/3/2014,MAC003223,19.1050001
2445,1/4/2014,MAC003223,14.8190001
2446,1/5/2014,MAC003223,30.256
2447,1/6/2014,MAC003223,24.482
2448,1/7/2014,MAC003223,23.5289998
2449,1/8/2014,MAC003223,18.502
2450,1/9/2014,MAC003223,14.565
2451,1/10/2014,MAC003223,20.683
2452,1/11/2014,MAC003223,14.653
2453,1/12/2014,MAC003223,22.943
2454,1/13/2014,MAC003223,17.4580001
2455,1/14/2014,MAC003223,21.1519999
2456,1/15/2014,MAC003223,20.3959999
2457,1/16/2014,MAC003223,18.7330001
2458,1/17/2014,MAC003223,22.5190001
2459,1/18/2014,MAC003223,19.6059998
2460,1/19/2014,MAC003223,32.4150001
2461,1/20/2014,MAC003223,20.236
2462,1/21/2014,MAC003223,20.1680001
2463,1/22/2014,MAC003223,19.386
2464,1/23/2014,MAC003223,19.449
2465,1/24/2014,MAC003223,17.5319999
2466,1/25/2014,MAC003223,18.6199999
2467,1/26/2014,MAC003223,30.4399998
2468,1/27/2014,MAC003223,21.4209999
2469,1/28/2014,MAC003223,20.6969999
2470,1/29/2014,MAC003223,21.4030001
2471,1/30/2014,MAC003223,19.545
2472,1/31/2014,MAC003223,20.928
2473,2/1/2014,MAC003223,21.115
2474,2/2/2014,MAC003223,28.1900001
2475,2/3/2014,MAC003223,20.5500002
2476,2/4/2014,MAC003223,20.7630001
2477,2/5/2014,MAC003223,16.342
2478,2/6/2014,MAC003223,17.409
2479,2/7/2014,MAC003223,23.077
2480,2/8/2014,MAC003223,17.676
2481,2/9/2014,MAC003223,25.4460001
2482,2/10/2014,MAC003223,20.963
2483,2/11/2014,MAC003223,20.2900001
2484,2/12/2014,MAC003223,23.5499999
2485,2/13/2014,MAC003223,17.235
2486,2/14/2014,MAC003223,19.7270001
2487,2/15/2014,MAC003223,20.741
2488,2/16/2014,MAC003223,25.7939998
2489,2/17/2014,MAC003223,16.82
2490,2/18/2014,MAC003223,18.332
2491,2/19/2014,MAC003223,21.617
2492,2/20/2014,MAC003223,22.496
2493,2/21/2014,MAC003223,24.4630002
2494,2/22/2014,MAC003223,21.218
2495,2/23/2014,MAC003223,23.2589998
2496,2/24/2014,MAC003223,21.1730001
2497,2/25/2014,MAC003223,23.3230001
2498,2/26/2014,MAC003223,14.0640001
2499,2/27/2014,MAC003223,23.3559998
2500,2/28/2014,MAC003223,0.277
2501,9/18/2012,MAC003239,4.473
2502,9/19/2012,MAC003239,7.051
2503,9/20/2012,MAC003239,6.962
2504,9/21/2012,MAC003239,7.673
2505,9/22/2012,MAC003239,8.491
2506,9/23/2012,MAC003239,9.651
2507,9/24/2012,MAC003239,8.667
2508,9/25/2012,MAC003239,17.4790001
2509,9/26/2012,MAC003239,8.861
2510,9/27/2012,MAC003239,11.653
2511,9/28/2012,MAC003239,11.03
2512,9/29/2012,MAC003239,7.25
2513,9/30/2012,MAC003239,9.616
2514,10/1/2012,MAC003239,10.47
2515,10/2/2012,MAC003239,9.71
2516,10/3/2012,MAC003239,10.0459999
2517,10/4/2012,MAC003239,10.914
2518,10/5/2012,MAC003239,9.8309999
2519,10/6/2012,MAC003239,9.5869999
2520,10/7/2012,MAC003239,6.024
2521,10/8/2012,MAC003239,7.069
2522,10/9/2012,MAC003239,7.164
2523,10/10/2012,MAC003239,6.492
2524,10/11/2012,MAC003239,8.317
2525,10/12/2012,MAC003239,6.696
2526,10/13/2012,MAC003239,7.671
2527,10/14/2012,MAC003239,5.885
2528,10/15/2012,MAC003239,9.555
2529,10/16/2012,MAC003239,7.018
2530,10/17/2012,MAC003239,7.336
2531,10/18/2012,MAC003239,7.925
2532,10/19/2012,MAC003239,10.554
2533,10/20/2012,MAC003239,13.09
2534,10/21/2012,MAC003239,7.088
2535,10/22/2012,MAC003239,7.722
2536,10/23/2012,MAC003239,8.054
2537,10/24/2012,MAC003239,7.339
2538,10/25/2012,MAC003239,10.421
2539,10/26/2012,MAC003239,8.782
2540,10/27/2012,MAC003239,8.01
2541,10/28/2012,MAC003239,5.531
2542,10/29/2012,MAC003239,7.204
2543,10/30/2012,MAC003239,6.235
2544,10/31/2012,MAC003239,7.6
2545,11/1/2012,MAC003239,7.149
2546,11/2/2012,MAC003239,7.442
2547,11/3/2012,MAC003239,9.432
2548,11/4/2012,MAC003239,8.397
2549,11/5/2012,MAC003239,9.073
2550,11/6/2012,MAC003239,9.965
2551,11/7/2012,MAC003239,7.99
2552,11/8/2012,MAC003239,9.761
2553,11/9/2012,MAC003239,6.593
2554,11/10/2012,MAC003239,7.493
2555,11/11/2012,MAC003239,7.889
2556,11/12/2012,MAC003239,12.4009999
2557,11/13/2012,MAC003239,6.594
2558,11/14/2012,MAC003239,9.01
2559,11/15/2012,MAC003239,9.663
2560,11/16/2012,MAC003239,7.147
2561,11/17/2012,MAC003239,8.224
2562,11/18/2012,MAC003239,9.8040001
2563,11/19/2012,MAC003239,17.524
2564,11/20/2012,MAC003239,8.938
2565,11/21/2012,MAC003239,11.148
2566,11/22/2012,MAC003239,15.683
2567,11/23/2012,MAC003239,8.276
2568,11/24/2012,MAC003239,11.378
2569,11/25/2012,MAC003239,7.709
2570,11/26/2012,MAC003239,7.821
2571,11/27/2012,MAC003239,7.708
2572,11/28/2012,MAC003239,14.267
2573,11/29/2012,MAC003239,16.561
2574,11/30/2012,MAC003239,26.4839998
2575,12/1/2012,MAC003239,7.564
2576,12/2/2012,MAC003239,7.685
2577,12/3/2012,MAC003239,10.05
2578,12/4/2012,MAC003239,7.061
2579,12/5/2012,MAC003239,13.7870001
2580,12/6/2012,MAC003239,6.608
2581,12/7/2012,MAC003239,11.81
2582,12/8/2012,MAC003239,13.584
2583,12/9/2012,MAC003239,8.701
2584,12/10/2012,MAC003239,9.978
2585,12/11/2012,MAC003239,8.377
2586,12/12/2012,MAC003239,7.138
2587,12/13/2012,MAC003239,7.471
2588,12/14/2012,MAC003239,15.2739998
2589,12/15/2012,MAC003239,8.792
2590,12/16/2012,MAC003239,6.076
2591,12/17/2012,MAC003239,8.652
2592,12/18/2012,MAC003239,6.613
2593,12/19/2012,MAC003239,11.813
2594,12/20/2012,MAC003239,8.832
2595,12/21/2012,MAC003239,6.269
2596,12/22/2012,MAC003239,10.156
2597,12/23/2012,MAC003239,8.09
2598,12/24/2012,MAC003239,17.429
2599,12/25/2012,MAC003239,7.479
2600,12/26/2012,MAC003239,8.791
2601,12/27/2012,MAC003239,8.015
2602,12/28/2012,MAC003239,11.017
2603,12/29/2012,MAC003239,7.857
2604,12/30/2012,MAC003239,6.982
2605,12/31/2012,MAC003239,9.861
2606,1/1/2013,MAC003239,8.991
2607,1/2/2013,MAC003239,8.246
2608,1/3/2013,MAC003239,7.394
2609,1/4/2013,MAC003239,7.374
2610,1/5/2013,MAC003239,8.916
2611,1/6/2013,MAC003239,7.561
2612,1/7/2013,MAC003239,10.267
2613,1/8/2013,MAC003239,9.096
2614,1/9/2013,MAC003239,6.76
2615,1/10/2013,MAC003239,9.482
2616,1/11/2013,MAC003239,8.437
2617,1/12/2013,MAC003239,8.372
2618,1/13/2013,MAC003239,7.209
2619,1/14/2013,MAC003239,7.226
2620,1/15/2013,MAC003239,6.101
2621,1/16/2013,MAC003239,7.281
2622,1/17/2013,MAC003239,6.417
2623,1/18/2013,MAC003239,8.31
2624,1/19/2013,MAC003239,9.572
2625,1/20/2013,MAC003239,6.232
2626,1/21/2013,MAC003239,7.439
2627,1/22/2013,MAC003239,7.523
2628,1/23/2013,MAC003239,6.398
2629,1/24/2013,MAC003239,6.845
2630,1/25/2013,MAC003239,7.277
2631,1/26/2013,MAC003239,8.168
2632,1/27/2013,MAC003239,5.906
2633,1/28/2013,MAC003239,11.048
2634,1/29/2013,MAC003239,7.243
2635,1/30/2013,MAC003239,6.337
2636,1/31/2013,MAC003239,6.746
2637,2/1/2013,MAC003239,6.981
2638,2/2/2013,MAC003239,10.919
2639,2/3/2013,MAC003239,7.913
2640,2/4/2013,MAC003239,6.851
2641,2/5/2013,MAC003239,6.429
2642,2/6/2013,MAC003239,6.869
2643,2/7/2013,MAC003239,7.621
2644,2/8/2013,MAC003239,7.523
2645,2/9/2013,MAC003239,7.681
2646,2/10/2013,MAC003239,7.106
2647,2/11/2013,MAC003239,6.57
2648,2/12/2013,MAC003239,7.165
2649,2/13/2013,MAC003239,7.921
2650,2/14/2013,MAC003239,6.887
2651,2/15/2013,MAC003239,6.405
2652,2/16/2013,MAC003239,7.483
2653,2/17/2013,MAC003239,8.509
2654,2/18/2013,MAC003239,7.783
2655,2/19/2013,MAC003239,8.35
2656,2/20/2013,MAC003239,7.01
2657,2/21/2013,MAC003239,8.011
2658,2/22/2013,MAC003239,8.758
2659,2/23/2013,MAC003239,11.86
2660,2/24/2013,MAC003239,7.879
2661,2/25/2013,MAC003239,10.299
2662,2/26/2013,MAC003239,9.412
2663,2/27/2013,MAC003239,9.854
2664,2/28/2013,MAC003239,8.473
2665,3/1/2013,MAC003239,8.033
2666,3/2/2013,MAC003239,11.6189999
2667,3/3/2013,MAC003239,6.337
2668,3/4/2013,MAC003239,6.842
2669,3/5/2013,MAC003239,7.148
2670,3/6/2013,MAC003239,6.573
2671,3/7/2013,MAC003239,6.737
2672,3/8/2013,MAC003239,6.852
2673,3/9/2013,MAC003239,10.918
2674,3/10/2013,MAC003239,5.561
2675,3/11/2013,MAC003239,8.322
2676,3/12/2013,MAC003239,6.74
2677,3/13/2013,MAC003239,6.331
2678,3/14/2013,MAC003239,8.969
2679,3/15/2013,MAC003239,8.448
2680,3/16/2013,MAC003239,7.864
2681,3/17/2013,MAC003239,7.368
2682,3/18/2013,MAC003239,8.132
2683,3/19/2013,MAC003239,10.4450001
2684,3/20/2013,MAC003239,10.664
2685,3/21/2013,MAC003239,9.034
2686,3/22/2013,MAC003239,7.548
2687,3/23/2013,MAC003239,6.113
2688,3/24/2013,MAC003239,6.034
2689,3/25/2013,MAC003239,6.583
2690,3/26/2013,MAC003239,6.801
2691,3/27/2013,MAC003239,5.662
2692,3/28/2013,MAC003239,8.572
2693,3/29/2013,MAC003239,6.728
2694,3/30/2013,MAC003239,7.75
2695,3/31/2013,MAC003239,7.331
2696,4/1/2013,MAC003239,6.121
2697,4/2/2013,MAC003239,5.295
2698,4/3/2013,MAC003239,6.593
2699,4/4/2013,MAC003239,7.349
2700,4/5/2013,MAC003239,6.544
2701,4/6/2013,MAC003239,9.9
2702,4/7/2013,MAC003239,5.09
2703,4/8/2013,MAC003239,4.801
2704,4/9/2013,MAC003239,6.577
2705,4/10/2013,MAC003239,5.056
2706,4/11/2013,MAC003239,6.755
2707,4/12/2013,MAC003239,6.293
2708,4/13/2013,MAC003239,7.231
2709,4/14/2013,MAC003239,6.243
2710,4/15/2013,MAC003239,5.474
2711,4/16/2013,MAC003239,5.936
2712,4/17/2013,MAC003239,5.361
2713,4/18/2013,MAC003239,4.666
2714,4/19/2013,MAC003239,5.994
2715,4/20/2013,MAC003239,6.017
2716,4/21/2013,MAC003239,5.552
2717,4/22/2013,MAC003239,6.246
2718,4/23/2013,MAC003239,5.155
2719,4/24/2013,MAC003239,5.747
2720,4/25/2013,MAC003239,6.056
2721,4/26/2013,MAC003239,6.68
2722,4/27/2013,MAC003239,6.52
2723,4/28/2013,MAC003239,6.677
2724,4/29/2013,MAC003239,7.253
2725,4/30/2013,MAC003239,6.912
